ID Earthquake;Flag Tsunami;Year;Month;Day;Ms Magnitude;Ml Magnitude;Country;Location name;Earthquake : Deaths;Earthquake : Deaths Description;Earthquake : Damage (in M$);ICoordinates
5940;Yes;1303;8.0;8.0;8.0;0.0;GREECE;GREECE:  CRETE;4000.0;Very Many (~1001 or more deaths);0.0;35.0, 27.0
6031;Yes;1498;7.0;9.0;6.4;0.0;JAPAN;JAPAN:  ENSHUNADA SEA;0.0;No deaths reported;0.0;34.4, 137.7
704;Yes;1531;1.0;26.0;7.7;0.0;PORTUGAL;PORTUGAL:  LISBON;30000.0;Very Many (~1001 or more deaths);0.0;38.7, -9.1
796;No;1590;7.0;7.0;5.5;0.0;CHINA;CHINA:  GANSU PROVINCE;0.0;Many (~101 to 1000 deaths);0.0;35.4, 103.9
833;Yes;1605;2.0;3.0;7.9;0.0;JAPAN;JAPAN:   NANKAIDO;0.0;No deaths reported;0.0;33.0, 134.9
7945;No;1614;10.0;23.0;6.5;0.0;CHINA;CHINA:  SHAANXI PROVINCE;0.0;Few (~1 to 50 deaths);0.0;37.2, 112.5
7959;No;1664;0.0;0.0;5.5;0.0;CHINA;CHINA:  SHANXI PROVINCE;0.0;Many (~101 to 1000 deaths);0.0;38.7, 112.7
1053;Yes;1668;7.0;10.0;6.6;0.0;TURKEY;TURKEY;17500.0;Very Many (~1001 or more deaths);0.0;38.4, 27.1
1063;Yes;1672;4.0;14.0;5.6;0.0;ITALY;ITALY:  RIMINI;1500.0;Very Many (~1001 or more deaths);0.0;43.933, 12.583
1101;Yes;1687;10.0;20.0;8.5;0.0;PERU;PERU:  LIMA;5000.0;Very Many (~1001 or more deaths);0.0;-13.5, -76.5
1115;Yes;1688;7.0;10.0;7.0;0.0;TURKEY;TURKEY:  IZMIR;16000.0;Very Many (~1001 or more deaths);0.0;38.4, 26.9
1163;Yes;1703;12.0;30.0;8.2;0.0;JAPAN;JAPAN:  OFF SW BOSO PENINSULA;5233.0;Very Many (~1001 or more deaths);0.0;35.0, 140.0
10004;Yes;1727;7.0;4.0;5.2;0.0;ITALY;ITALY:  SCIACCA;0.0;No deaths reported;0.0;37.5, 13.0
1332;No;1755;2.0;8.0;6.0;0.0;CHINA;CHINA:  YUNNAN PROVINCE;70.0;Some (~51 to 100 deaths);0.0;23.8, 102.7
1387;Yes;1766;10.0;21.0;7.5;0.0;VENEZUELA;"VENEZUELA:  CUMANA, SAN JUAN BAUTISTA; TRINIDAD";0.0;No deaths reported;0.0;10.47, -64.17
5916;Yes;1769;8.0;29.0;7.4;0.0;JAPAN;SW. KYUSHU ISLAND, JAPAN;0.0;No deaths reported;0.0;32.3, 132.0
1521;Yes;1793;2.0;17.0;8.3;0.0;JAPAN;JAPAN:  SANRIKU,RIKUZEN,RIKUCHU;25.0;Few (~1 to 50 deaths);0.0;38.5, 144.0
1746;No;1831;9.0;28.0;6.3;0.0;CHINA;CHINA:  ANHUI PROVINCE;33.0;Few (~1 to 50 deaths);0.0;32.8, 116.8
6060;No;1847;10.0;8.0;7.3;0.0;CHILE;CHILE:  COQUIMBO;0.0;Few (~1 to 50 deaths);0.0;-31.61, -71.18
7983;No;1854;12.0;24.0;5.5;0.0;CHINA;CHINA: SICHUAN PROVINCE;0.0;Many (~101 to 1000 deaths);0.0;29.1, 107.1
10155;Yes;1866;1.0;31.0;6.1;0.0;GREECE;GREECE: THERA ISLAND (SANTORINI);0.0;No deaths reported;0.0;36.4, 25.3
6624;Yes;1871;3.0;25.0;7.5;0.0;CHILE;CHILE:  CENTRAL;0.0;No deaths reported;0.0;-35.0, -72.5
2434;No;1893;11.0;17.0;6.6;0.0;IRAN;IRAN:  QUCHAN, MASHHAD, BOJNURD;18000.0;Very Many (~1001 or more deaths);0.0;37.2, 58.4
2436;No;1893;12.0;25.0;6.5;0.0;CHINA;CHINA: XINJIANG;0.0;Many (~101 to 1000 deaths);0.0;41.2, 80.3
2515;No;1897;8.0;15.0;7.9;0.0;PHILIPPINES;PHILIPPINES:  LUZON:  ILOCOS SUR;0.0;No deaths reported;0.0;18.0, 120.0
2557;Yes;1899;9.0;10.0;8.6;0.0;USA;ALASKA:  SE ALASKA;0.0;No deaths reported;0.0;60.0, -140.0
2559;No;1899;9.0;20.0;6.7;0.0;TURKEY;TURKEY:  SULTANHISAR,ATCA,NAZILLI,KUYUCAK,DENIZLI;1117.0;Very Many (~1001 or more deaths);0.0;37.93, 28.84
2580;No;1900;10.0;9.0;8.3;0.0;USA;ALASKA:  KODIAK ISLAND;0.0;No deaths reported;0.0;57.09, -153.48
2635;No;1902;9.0;23.0;7.8;0.0;MEXICO;MEXICO:  VENUSTIANO CARRANZA,CHIAPAS,CHIS,TABASCO;0.0;No deaths reported;0.0;16.6, -92.6
2717;No;1905;6.0;2.0;7.8;0.0;JAPAN;JAPAN:  AKI;11.0;Few (~1 to 50 deaths);0.0;34.0, 132.0
2790;No;1906;12.0;3.0;7.9;0.0;MARTINIQUE;MARTINIQUE;0.0;No deaths reported;0.0;15.0, -61.0
2827;Yes;1907;10.0;23.0;5.9;0.0;ITALY;ITALY:  FERRUZANO;158.0;Many (~101 to 1000 deaths);0.0;38.133, 16.017
7527;Yes;1908;3.0;23.0;6.6;0.0;INDONESIA;INDONESIA:  TIMOR;0.0;No deaths reported;0.0;-10.0, 129.0
2833;No;1908;3.0;26.0;8.1;0.0;MEXICO;MEXICO:  GUERRERO;0.0;No deaths reported;0.0;18.0, -99.0
2857;Yes;1909;3.0;13.0;7.5;0.0;JAPAN;JAPAN:  YOKOHAMA;0.0;No deaths reported;0.0;34.5, 141.5
2867;No;1909;6.0;11.0;6.2;0.0;FRANCE;FRANCE:  VERNEGUES,CHARLEVAL,LA ROQUE D'ANTHERON;40.0;Few (~1 to 50 deaths);0.0;43.7, 5.4
7868;No;1911;2.0;18.0;7.4;0.0;TAJIKISTAN;TAJIKISTAN:  USOY, BARCHIDIV, POSOR, NISUR;90.0;Some (~51 to 100 deaths);0.0;38.2, 72.8
10027;No;1911;9.0;22.0;6.9;0.0;USA;ALASKA:  PRINCE WILLIAM SOUND;0.0;No deaths reported;0.0;60.5, -149.0
2954;No;1912;7.0;24.0;7.0;0.0;PERU;"PERU:  HUANCABAMBA,CAJAMARCA; ECUADOR:  GUAYAQUIL";0.0;Many (~101 to 1000 deaths);0.0;-5.62, -80.413
3012;No;1914;8.0;4.0;7.5;0.0;CHINA;CHINA:  XINJIANG WEIWUER ZIZHIQU PROVINCE(SINKIANG);1.0;Few (~1 to 50 deaths);0.0;43.5, 91.5
3087;Yes;1917;6.0;26.0;8.3;0.0;SAMOA;SAMOA ISLANDS;0.0;No deaths reported;0.0;-15.5, -173.0
9939;Yes;1919;6.0;29.0;6.8;0.0;NICARAGUA;NICARAGUA:  GULF OF FONSECA;0.0;No deaths reported;0.0;12.33, -88.291
3150;Yes;1920;2.0;2.0;7.7;0.0;PAPUA NEW GUINEA;PAPUA NEW GUINEA:  NEW BRITAIN;0.0;No deaths reported;0.0;-6.5, 150.0
3376;No;1928;10.0;9.0;7.6;0.0;MEXICO;MEXICO:  OAXACA;0.0;No deaths reported;0.0;16.0, -97.0
3378;Yes;1928;12.0;1.0;8.0;0.0;CHILE;CHILE:  TALCA, CHILLAN, SANTIAGO, SAN FERNANDO;279.0;Many (~101 to 1000 deaths);0.0;-35.0, -72.0
3435;No;1930;12.0;3.0;7.3;0.0;MYANMAR (BURMA);MYANMAR (BURMA):  PYU;36.0;Few (~1 to 50 deaths);0.0;18.2, 96.4
10092;Yes;1931;6.0;7.0;6.0;0.0;UK;UK:  SCARBOROUGH, GRIMSBY;0.0;No deaths reported;0.0;54.0, 1.067
7458;Yes;1931;8.0;7.0;7.1;0.0;PAPUA NEW GUINEA;PAPUA NEW GUINEA:  BISMARCK SEA;0.0;No deaths reported;0.0;-3.417, 142.077
3497;Yes;1932;6.0;22.0;6.9;0.0;MEXICO;MEXICO:  CENTRAL;0.0;No deaths reported;0.0;19.242, -104.383
6106;Yes;1935;11.0;25.0;6.5;0.0;INDONESIA;INDONESIA:  CELEBES SEA;0.0;No deaths reported;0.0;5.5, 94.0
3628;Yes;1938;11.0;6.0;7.5;0.0;JAPAN;JAPAN:  OFF EAST COAST HONSHU;0.0;No deaths reported;0.0;37.5, 142.2
3651;Yes;1939;12.0;21.0;8.0;0.0;INDONESIA;INDONESIA:  CENTRTAL SULAWESI:  KALO,LUWUK,SULA I;0.0;No deaths reported;0.0;
3659;No;1940;4.0;6.0;6.0;0.0;CHINA;CHINA:  YUNNAN PROVINCE;181.0;Many (~101 to 1000 deaths);0.0;23.9, 102.3
3739;No;1943;4.0;5.0;6.5;0.0;CHINA;CHINA: XINJIANG WEIWUER ZIZHIQU PROVINCE;0.0;Many (~101 to 1000 deaths);0.0;39.3, 73.3
8017;No;1943;6.0;21.0;5.0;0.0;CHINA;CHINA:  SICHUAN PROVINCE;0.0;Few (~1 to 50 deaths);0.0;30.6, 104.1
3902;No;1949;4.0;24.0;6.3;0.0;IRAN;IRAN:  MAKHL-E-NAKHODA,BANDAR ABBAS,BAZAAR;0.0;No deaths reported;0.0;27.28, 56.46
6360;Yes;1949;10.0;19.0;7.1;0.0;PAPUA NEW GUINEA;PAPUA NEW GUINEA:  BISMARCK SEA;0.0;No deaths reported;0.0;-5.5, 154.0
6371;Yes;1955;9.0;8.0;6.5;0.0;SOLOMON ISLANDS;SOLOMON ISLANDS:  FAURO ISLAND;0.0;No deaths reported;0.0;-6.9, 155.7
4100;Yes;1956;7.0;9.0;7.8;0.0;GREECE;GREECE:  DODECANESE;53.0;Some (~51 to 100 deaths);0.0;36.9, 26.0
9813;Yes;1964;5.0;7.0;6.6;0.0;JAPAN;JAPAN:  NW. HONSHU ISLAND;0.0;No deaths reported;0.0;40.4, 139.0
8073;No;1964;9.0;1.0;4.7;0.0;CHINA;CHINA:  SHANXI PROVINCE;0.0;No deaths reported;0.0;35.1, 111.6
4425;No;1968;1.0;15.0;6.0;0.0;ITALY;ITALY:  SICILY;216.0;Many (~101 to 1000 deaths);320.0;37.9, 13.1
4650;No;1973;11.0;29.0;5.6;0.0;GREECE;GREECE:  CRETE, PALAEOCHORA, CHANIA;0.0;No deaths reported;0.0;35.18, 23.8
4662;No;1974;7.0;4.0;6.7;0.0;MONGOLIA;MONGOLIA;0.0;No deaths reported;0.0;45.14, 94.03
4680;No;1975;2.0;2.0;7.6;0.0;USA;ALASKA:  ALEUTIAN ISLANDS:  NEAR ISLANDS;0.0;No deaths reported;0.0;53.11, 173.5
4683;No;1975;2.0;9.0;5.6;0.0;INDONESIA;INDONESIA:  JAVA;1.0;Few (~1 to 50 deaths);0.0;-6.7, 106.7
4707;No;1976;1.0;13.0;6.4;0.0;ICELAND;ICELAND:  KOPASKER;0.0;No deaths reported;0.0;66.16, -16.58
4779;Yes;1977;8.0;19.0;8.0;0.0;INDONESIA;INDONESIA:  SUNDA ISLANDS;0.0;No deaths reported;0.0;-11.085, 118.464
4844;No;1979;9.0;19.0;5.8;0.0;ITALY;ITALY:  CENTRAL:  UMBRIA;5.0;Few (~1 to 50 deaths);0.0;42.812, 13.061
4851;No;1979;11.0;2.0;6.1;0.0;INDONESIA;INDONESIA:  JAVA;30.0;Few (~1 to 50 deaths);16.0;-7.656, 108.252
4863;Yes;1979;12.0;12.0;7.7;0.0;COLOMBIA;COLOMBIA: OFF SHORE, PACIFIC OCEAN;600.0;Many (~101 to 1000 deaths);8.0;1.598, -79.358
4957;No;1982;12.0;16.0;6.6;0.0;AFGHANISTAN;AFGHANISTAN:  NORTHEASTERN;500.0;Many (~101 to 1000 deaths);1.0;36.148, 69.011
4972;No;1983;4.0;3.0;7.3;0.0;COSTA RICA;COSTA RICA:  SE, PANAMA: W;6.0;Few (~1 to 50 deaths);1.0;8.717, -83.123
4990;No;1983;10.0;3.0;6.0;0.0;JAPAN;JAPAN:  MIYAKEJIMA, OSHIMA;0.0;No deaths reported;0.0;33.941, 139.513
5024;No;1984;2.0;7.0;7.5;0.0;SOLOMON ISLANDS;SOLOMON ISLANDS:  GUADALCANAL;0.0;No deaths reported;0.0;-10.012, 160.469
5046;No;1984;9.0;13.0;6.1;0.0;JAPAN;JAPAN:  HONSHU:  CENTRAL: MT ONTAKE;29.0;Few (~1 to 50 deaths);43.0;35.789, 137.488
5096;No;1986;5.0;13.0;5.7;0.0;GEORGIA;GEORGIA:  AKHALKALAKI, SUSUZ;2.0;Few (~1 to 50 deaths);0.0;41.431, 43.737
5099;No;1986;6.0;11.0;6.2;0.0;VENEZUELA;VENEZUELA;2.0;Few (~1 to 50 deaths);1.0;10.597, -62.928
5127;No;1987;3.0;2.0;6.6;0.0;NEW ZEALAND;NEW ZEALAND:  NORTH ISLAND, WHAKATANI, EDGECUMBE;1.0;Few (~1 to 50 deaths);210.0;-37.965, 176.765
5146;No;1987;10.0;4.0;4.8;0.0;USA;CALIFORNIA:  WHITTIER, PASADENA;1.0;Few (~1 to 50 deaths);0.0;34.07, -118.1
5171;No;1988;9.0;25.0;5.0;0.0;TAJIKISTAN;TAJIKISTAN:  ROSHTKALA, KHOROG;0.0;No deaths reported;0.0;37.18, 71.811
5189;No;1989;3.0;10.0;4.4;0.0;TURKEY;TURKEY:  ERZURUM, KARS;0.0;No deaths reported;0.0;40.027, 41.816
5222;Yes;1990;2.0;8.0;6.6;0.0;PHILIPPINES;PHILIPPINES:  BOHOL, CEBU, CAGAYAN DE ORO, CAMIGUIN;0.0;Some (~51 to 100 deaths);0.9;9.755, 124.694
5224;No;1990;3.0;4.0;6.1;0.0;PAKISTAN;PAKISTAN:  KALAT, QUETTA, MASTUNG;11.0;Few (~1 to 50 deaths);1.0;28.925, 66.331
5248;Yes;1990;6.0;20.0;7.7;0.0;IRAN;IRAN:  RASHT, QAZVIN, ZANJAN,  RUDBAR, MANJIL;40000.0;Very Many (~1001 or more deaths);7200.0;36.957, 49.409
5267;No;1990;12.0;1.0;4.6;0.0;KYRGYZSTAN;KYRGYZSTAN:  UZGEN;0.0;No deaths reported;0.0;40.854, 73.553
5301;No;1991;7.0;24.0;5.1;0.0;IRAQ;IRAQ:  ARBIL,  DIBS;20.0;Few (~1 to 50 deaths);0.0;36.52, 44.066
5309;No;1991;11.0;4.0;5.4;0.0;IRAN;IRAN:  BEHBAHAN;0.0;No deaths reported;0.0;30.666, 50.218
5344;No;1993;1.0;15.0;7.1;0.0;JAPAN;JAPAN:  HOKKADIO, KUSHIRO, HACHINOHE, HONSHU;2.0;Few (~1 to 50 deaths);358.0;43.3, 143.691
5358;No;1993;7.0;14.0;5.5;0.0;GREECE;GREECE:  PATRAS;0.0;No deaths reported;0.0;38.224, 21.756
6833;Yes;1994;6.0;5.0;6.3;0.0;INDONESIA;INDONESIA:  JAVA;0.0;No deaths reported;0.0;-10.341, 113.369
5389;No;1994;6.0;18.0;7.1;0.0;NEW ZEALAND;NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH;0.0;No deaths reported;0.0;-42.963, 171.658
5403;No;1995;2.0;5.0;7.5;0.0;NEW ZEALAND;"NEW ZEALAND:  NORTH ISLAND; S ISLAND:  CHRISTCHURCH";0.0;No deaths reported;0.0;-37.759, 178.752
5439;No;1996;5.0;3.0;6.0;0.0;CHINA;CHINA:  NEI MONGOL:  BAOTOU, BEIJING, HOHHOT;23.0;Few (~1 to 50 deaths);0.0;40.774, 109.661
5459;No;1997;4.0;22.0;6.5;0.0;TRINIDAD AND TOBAGO;TOBAGO;0.0;No deaths reported;25.0;11.112, -60.892
5485;No;1998;2.0;4.0;6.1;0.0;AFGHANISTAN;"AFGHANISTAN:  ROSTAQ; TAJIKISTAN:  DUSHANBE";2323.0;Very Many (~1001 or more deaths);0.0;37.075, 70.089
5541;No;1999;11.0;1.0;5.3;5.5;CHINA;CHINA:  SHANXI:  NORTHEASTERN;0.0;No deaths reported;44.0;39.899, 113.983
5575;No;2000;8.0;21.0;4.2;0.0;CHINA;CHINA:  YUNNAN PROVINCE:  WUDING;1.0;Few (~1 to 50 deaths);43.0;25.826, 102.194
5576;No;2000;9.0;3.0;4.9;0.0;USA;CALIFORNIA:  NAPA;0.0;No deaths reported;50.0;38.379, -122.413
10513;No;2001;2.0;19.0;4.9;0.0;LAOS;"LAOS;  VIETNAM: DIENBIEN PHU";0.0;No deaths reported;0.0;21.396, 102.715
5605;No;2001;7.0;14.0;4.3;4.7;CHINA;CHINA:  YUNNAN PROVINCE:  JIANGCHUAN;0.0;No deaths reported;0.0;24.455, 102.66
5632;No;2002;4.0;24.0;5.6;0.0;SERBIA;"BALKANS NW:  KOSOVO; MACEDONIA:  N";1.0;Few (~1 to 50 deaths);0.0;42.436, 21.466
5667;No;2002;12.0;14.0;5.3;0.0;CHINA;CHINA:  GANSU PROVINCE:  YUMNE;2.0;Few (~1 to 50 deaths);0.0;39.736, 97.443
5762;No;2004;2.0;16.0;4.5;0.0;INDONESIA;INDONESIA:  SUMATRA:  PADANGPANJANG;5.0;Few (~1 to 50 deaths);0.0;-0.466, 100.655
5816;No;2004;11.0;24.0;4.6;5.5;ITALY;ITALY:  NORTHERN:  BRESCIA;0.0;No deaths reported;0.0;45.626, 10.559
7238;No;2006;4.0;6.0;5.2;0.0;INDIA;INDIA:  GUJARAT;0.0;No deaths reported;0.0;23.322, 70.477
7408;No;2006;9.0;29.0;5.4;0.0;TRINIDAD AND TOBAGO;TRINIDAD:  PORT-OF-SPAIN;0.0;No deaths reported;0.0;10.876, -61.756
7406;Yes;2006;11.0;15.0;7.8;0.0;RUSSIA;RUSSIA:  KURIL ISLANDS;0.0;No deaths reported;0.0;46.592, 153.266
7501;No;2007;4.0;13.0;5.8;0.0;MEXICO;MEXICO:  GUERRERO, ATOYAC;0.0;No deaths reported;0.0;17.302, -100.198
7502;No;2007;4.0;15.0;4.6;0.0;JAPAN;JAPAN:  HONSHU:  W;0.0;No deaths reported;0.0;34.807, 136.239
7574;Yes;2007;9.0;12.0;8.5;0.0;INDONESIA;INDONESIA:  SUMATRA;25.0;Few (~1 to 50 deaths);0.0;-4.438, 101.367
7768;No;2008;2.0;14.0;4.9;0.0;RWANDA;RWANDA:  GISENYI;1.0;Few (~1 to 50 deaths);0.0;-2.404, 28.918
8128;No;2008;4.0;26.0;4.8;4.7;USA;NEVADA:  FALLON;0.0;No deaths reported;0.0;39.52, -119.93
9452;Yes;2010;8.0;10.0;7.3;0.0;VANUATU;VANUATU ISLANDS;0.0;No deaths reported;0.0;-17.541, 168.069
9779;Yes;2011;2.0;21.0;6.3;6.3;NEW ZEALAND;NEW ZEALAND:  CHRISTCHURCH, LYTTELTON;181.0;Many (~101 to 1000 deaths);15000.0;-43.583, 172.68
9804;Yes;2011;4.0;7.0;7.0;0.0;JAPAN;JAPAN: NEAR E COAST HONSHU;3.0;Few (~1 to 50 deaths);0.0;38.276, 141.588
9829;No;2011;7.0;19.0;6.2;0.0;UZBEKISTAN;UZBEKISTAN:  FARGONA, VIOLYATI;14.0;Few (~1 to 50 deaths);0.0;40.081, 71.41
9886;No;2011;10.0;28.0;6.9;0.0;PERU;PERU:  SAN VICENTE DE CANETE;1.0;Few (~1 to 50 deaths);0.0;-14.438, -75.966
9856;No;2011;12.0;27.0;6.7;0.0;RUSSIA;RUSSIA:  KYZYL;0.0;No deaths reported;0.0;51.842, 95.911
9870;No;2012;2.0;6.0;6.6;0.0;PHILIPPINES;PHILIPPINES:  NEGROS ORIENTAL PROVINCE;51.0;Some (~51 to 100 deaths);15.0;9.999, 123.206
9905;No;2012;3.0;5.0;2.1;0.0;PHILIPPINES;PHILIPPINES:  MASBATE ISLAND;0.0;No deaths reported;0.0;12.354, 123.7
9919;No;2012;6.0;24.0;5.3;0.0;CHINA;CHINA:  YUNNAN AND SICHUAN PROVINCES;4.0;Few (~1 to 50 deaths);0.0;27.767, 100.781
9951;No;2012;7.0;25.0;6.5;0.0;INDONESIA;INDONESIA: BANDA ACEH;1.0;Few (~1 to 50 deaths);0.0;2.707, 96.045
9967;No;2013;3.0;3.0;5.1;0.0;CHINA;CHINA:  YUNNAN PROVINCE;0.0;No deaths reported;0.0;25.98, 99.812
19;No;-400;0.0;0.0;7.6;0.0;IRAN;IRAN:  REY,EIVAN-E-KAY;0.0;No deaths reported;0.0;35.5, 51.8
7899;No;294;7.0;0.0;5.5;0.0;CHINA;CHINA:  ANHUI PROVINCE:  SHOUXIAN;0.0;Few (~1 to 50 deaths);0.0;32.6, 116.8
5941;Yes;1331;8.0;15.0;7.0;0.0;JAPAN;SAGAMI, JAPAN;0.0;No deaths reported;0.0;33.7, 135.2
7382;Yes;1406;10.0;16.0;6.2;0.0;JAPAN;JAPAN:  SHIMIZU;0.0;No deaths reported;0.0;34.4, 138.4
6011;Yes;1494;7.0;1.0;7.2;0.0;GREECE;GREECE:  CRETE;0.0;No deaths reported;0.0;35.5, 25.5
753;No;1568;4.0;25.0;6.0;0.0;CHINA;CHINA:  HEBEI PROVINCE:  QIANAN, LAOTING;0.0;No deaths reported;0.0;39.0, 119.0
856;Yes;1611;12.0;2.0;8.1;0.0;JAPAN;JAPAN:  SANRIKU;0.0;No deaths reported;0.0;39.0, 144.5
7955;No;1642;6.0;30.0;6.0;0.0;CHINA;CHINA:  SHANXI PROVINCE;0.0;Some (~51 to 100 deaths);0.0;35.1, 111.1
8248;Yes;1783;2.0;7.0;6.6;0.0;ITALY;ITALY:  TYRRHENIAN CALABRIA;0.0;No deaths reported;0.0;38.583, 16.2
7508;Yes;1784;1.0;19.0;4.1;0.0;ITALY;ITALY:  MESSINA STRAITS;0.0;No deaths reported;0.0;38.167, 15.633
1599;No;1812;3.0;8.0;8.0;0.0;CHINA;CHINA:  XINJIANG PROVINCE;0.0;Very Many (~1001 or more deaths);0.0;43.7, 83.0
7894;Yes;1819;8.0;31.0;5.8;0.0;NORWAY;NORWAY: RANA REGION: LUROY;0.0;No deaths reported;0.0;66.416, 12.85
1819;Yes;1840;1.0;4.0;7.0;0.0;INDONESIA;INDONESIA:  JAVA:  PURWOREJO;0.0;No deaths reported;0.0;-8.0, 110.5
9534;Yes;1842;11.0;11.0;6.0;0.0;BANGLADESH;BANGLADESH:;0.0;No deaths reported;0.0;24.0, 89.25
1881;Yes;1846;8.0;14.0;6.1;0.0;ITALY;ITALY:  ORCIANO, LUCIANA;56.0;Some (~51 to 100 deaths);0.0;43.4, 10.6
1966;No;1854;9.0;22.0;4.5;0.0;IRAN;IRAN:  TABRIZ, KHVOY (KHOI);0.0;No deaths reported;0.0;38.06, 45.03
2043;Yes;1861;2.0;16.0;8.5;0.0;INDONESIA;INDONESIA:  LAGUNDI, SIMUK, TELLO I;0.0;Many (~101 to 1000 deaths);0.0;-1.0, 97.5
2166;No;1870;4.0;11.0;7.3;0.0;CHINA;CHINA:  SICHUAN PROVINCE:  BATANG;2300.0;Very Many (~1001 or more deaths);0.0;30.0, 99.0
6615;Yes;1873;0.0;0.0;8.0;0.0;PAPUA NEW GUINEA;PAPUA NEW GUINEA:  MACLAY COAST;0.0;Some (~51 to 100 deaths);0.0;-5.5, 146.0
6183;Yes;1875;5.0;10.0;7.0;0.0;VANUATU;VANUATU ISLANDS;0.0;No deaths reported;0.0;-18.5, 168.0
2318;No;1882;12.0;2.0;5.8;0.0;CHINA;CHINA:  HEBEI PROVINCE;11.0;Few (~1 to 50 deaths);0.0;38.1, 115.5
2402;Yes;1890;7.0;11.0;7.2;0.0;IRAN;IRAN:  TASH, ASTRABAD (GORGAN), BASTAM, SHAKHRUD;171.0;Many (~101 to 1000 deaths);0.0;36.6, 54.6
2457;No;1894;10.0;27.0;7.5;0.0;ARGENTINA;ARGENTINA:  LA RIOJA, SAN JUAN, MENDOZA;0.0;No deaths reported;0.0;-32.0, -68.5
2601;No;1901;12.0;14.0;7.8;0.0;PHILIPPINES;PHILIPPINES:  LUZON;0.0;No deaths reported;0.0;14.0, 122.0
2694;No;1904;8.0;30.0;6.0;0.0;CHINA;CHINA:  SICHUAN PROVINCE;400.0;Many (~101 to 1000 deaths);0.0;31.2, 100.9
2709;Yes;1905;4.0;4.0;7.8;0.0;INDIA;INDIA:  KANGRA;19000.0;Very Many (~1001 or more deaths);0.0;33.0, 76.0
2744;No;1906;1.0;21.0;8.4;0.0;JAPAN;JAPAN:  NEAR S COAST HONSHU;0.0;No deaths reported;0.0;34.0, 138.0
2800;Yes;1907;1.0;4.0;7.8;0.0;INDONESIA;INDONESIA:  NW SUMATRA:  GUNUNGSITOLi, BARUS;0.0;No deaths reported;0.0;2.0, 94.5
2832;No;1908;3.0;5.0;7.5;0.0;PHILIPPINES;PHILIPPINES:  MINDANAO;0.0;No deaths reported;0.0;9.0, 126.0
2932;No;1911;6.0;7.0;7.9;0.0;MEXICO;MEXICO:  MICHOACAN;45.0;Few (~1 to 50 deaths);0.0;17.5, -102.5
2979;No;1913;6.0;14.0;6.8;0.0;BULGARIA;BULGARIA:  TIRNOVO;0.0;No deaths reported;0.0;43.5, 25.5
2987;Yes;1913;8.0;6.0;7.9;0.0;PERU;PERU:  CARAVELI, CHUQUIBAMBA, OCONA, ATICO;0.0;Some (~51 to 100 deaths);0.0;-17.0, -74.0
6578;Yes;1914;2.0;26.0;7.2;0.0;PERU;PERU:  AREQUIPA;0.0;No deaths reported;0.0;-17.0, -72.0
3019;No;1914;10.0;23.0;7.6;0.0;PALAU;MICRONESIA, FED. STATES OF:  CAROLINE ISLANDS;0.0;No deaths reported;0.0;6.0, 132.5
3043;Yes;1916;1.0;1.0;7.8;0.0;PAPUA NEW GUINEA;PAPUA NEW GUINEA:  SOLOMON ISLANDS;0.0;No deaths reported;0.0;-4.739, 152.548
3049;No;1916;1.0;24.0;7.8;0.0;TURKEY;TURKEY;0.0;No deaths reported;0.0;41.0, 37.0
7786;Yes;1919;10.0;22.0;5.6;0.0;ITALY;ITALY:  TYRRHENIAN SEA;0.0;No deaths reported;0.0;41.4, 12.6
3154;No;1920;6.0;5.0;8.0;0.0;TAIWAN;TAIWAN;5.0;Few (~1 to 50 deaths);0.0;23.5, 122.7
3325;No;1927;7.0;11.0;6.3;0.0;ISRAEL;"ISRAEL; JORDAN: DAMIYA";268.0;Many (~101 to 1000 deaths);0.0;32.0, 35.5
3431;No;1930;11.0;25.0;7.1;0.0;JAPAN;JAPAN:  HONSHU:  IDU;259.0;Many (~101 to 1000 deaths);0.0;35.0, 139.0
6320;Yes;1931;9.0;25.0;7.4;0.0;INDONESIA;SW. SUMATRA;0.0;No deaths reported;0.0;-5.0, 102.75
3485;No;1932;3.0;6.0;6.0;0.0;CHINA;CHINA:  SICHUAN PROVINCE;200.0;Some (~51 to 100 deaths);0.0;30.1, 101.8
8012;No;1938;12.0;6.0;7.0;0.0;TAIWAN;TAIWAN;0.0;No deaths reported;0.0;22.9, 121.5
3662;No;1940;5.0;19.0;7.2;6.4;USA;"CALIFORNIA; MEXICO";9.0;Few (~1 to 50 deaths);33.0;32.733, -115.5
3777;No;1944;3.0;22.0;7.5;0.0;INDONESIA;INDONESIA:  FLORES;0.0;No deaths reported;0.0;-8.5, 123.5
6357;Yes;1948;12.0;26.0;7.0;0.0;CHILE;CHILE:  ANTOFAGASTA;0.0;No deaths reported;0.0;-22.5, -69.0
6363;Yes;1950;11.0;8.0;7.3;0.0;SOLOMON ISLANDS;SOLOMON ISLANDS:  SOLOMON SEA;0.0;No deaths reported;0.0;-10.0, 159.5
3996;Yes;1952;3.0;19.0;7.8;0.0;PHILIPPINES;PHILIPPINES:  BUTUAN;0.0;No deaths reported;0.0;9.5, 127.25
8048;Yes;1958;2.0;7.0;6.2;0.0;CHINA;CHINA:  SICHUAN PROVINCE;0.0;No deaths reported;0.0;31.5, 104.0
